   162.27 ,02560.00 ,47 
   163.02 ,02562.00 ,47 
   163.75 ,02547.00 ,47 
   164.50 ,02422.00 ,47 
   165.23 ,02395.00 ,47 
   165.98 ,02370.00 ,47 
   166.72 ,02371.00 ,47 
   167.47 ,02362.00 ,47 
   168.20 ,02361.00 ,47 
   168.95 ,02341.00 ,47 
   169.81 ,02320.00 ,47 
   170.56 ,02319.00 ,47 
   171.30 ,02298.00 ,47 
   172.78 ,02269.00 ,47 
   173.41 ,02290.00 ,47 
   174.27 ,02298.00 ,47 
   174.30 ,00000.00 ,0 
   174.89 ,02357.00 ,47 
   175.75 ,02328.00 ,47 
   176.50 ,02337.00 ,47 
   177.23 ,02337.00 ,47 
   177.98 ,02325.00 ,47 
   178.72 ,02336.00 ,47 
   179.47 ,02340.00 ,47 
   180.08 ,02385.00 ,47 
   180.83 ,02481.00 ,47 
   181.56 ,02466.00 ,47 
   182.31 ,02461.00 ,47 
   183.06 ,02456.00 ,47 
   183.80 ,02462.00 ,47 
   184.55 ,02454.00 ,47 
   185.30 ,02445.00 ,47 
   186.03 ,02455.00 ,47 
   186.78 ,02466.00 ,47 
   187.53 ,02488.00 ,47 
   188.27 ,02472.00 ,47 
   189.02 ,02465.00 ,47 
   189.77 ,02489.00 ,47 
   190.50 ,02483.00 ,47 
   191.25 ,02473.00 ,47 
   192.00 ,02494.00 ,47 
   192.75 ,02509.00 ,47 
   193.48 ,02521.00 ,47 
   194.23 ,02516.00 ,47 
   194.98 ,02525.00 ,47 
   195.72 ,02534.00 ,47 
   196.47 ,02537.00 ,47 
   197.22 ,02551.00 ,47 
   197.95 ,02563.00 ,47 
   198.70 ,02584.00 ,47 
   199.45 ,02588.00 ,47 
   200.19 ,02596.00 ,47 
   200.94 ,02605.00 ,47 
   201.69 ,02615.00 ,47 
   202.42 ,02638.00 ,47 
   203.17 ,02653.00 ,47 
   203.92 ,02672.00 ,47 
   204.67 ,02675.00 ,47 
   205.41 ,02701.00 ,47 
   206.16 ,02703.00 ,47 
   206.91 ,02730.00 ,47 
   207.66 ,02750.00 ,47 
   208.39 ,02774.00 ,47 
   209.14 ,02785.00 ,47 
   209.89 ,02814.00 ,47 
   210.64 ,02819.00 ,47 
   211.39 ,02862.00 ,47 
   212.12 ,02875.00 ,47 
   212.75 ,02914.00 ,47 
   213.50 ,02923.00 ,47 
   214.25 ,02950.00 ,47 
   214.98 ,02967.00 ,47 
   215.86 ,02915.00 ,47 
   216.61 ,02862.00 ,47 
   217.36 ,02848.00 ,47 
   217.98 ,02880.00 ,47 
   218.84 ,02917.00 ,47 
   219.47 ,02937.00 ,47 
   220.22 ,02970.00 ,47 
   220.97 ,03017.00 ,47 
   221.70 ,03032.00 ,47 
   222.45 ,03059.00 ,47 
   223.20 ,03120.00 ,47 
   223.95 ,03148.00 ,47 
   224.70 ,03122.00 ,47 
   225.44 ,03108.00 ,47 
   226.19 ,03137.00 ,47 
   226.94 ,03173.00 ,47 
   227.69 ,03243.00 ,47 
   228.44 ,03278.00 ,47 
   229.17 ,03348.00 ,47 
   229.92 ,03391.00 ,47 
   230.67 ,03454.00 ,47 
   231.42 ,03640.00 ,47 
   232.17 ,03715.00 ,47 
   232.92 ,03794.00 ,47 
   233.55 ,03859.00 ,47 
   234.30 ,04270.00 ,47 
   235.05 ,04352.00 ,47 
   235.80 ,04456.00 ,47 
   236.55 ,04525.00 ,47 
   237.30 ,04604.00 ,47 
   238.05 ,04716.00 ,47 
   238.80 ,04817.00 ,47 
   239.55 ,04938.00 ,47 
   240.30 ,05065.00 ,47 
   241.05 ,05189.00 ,47 
   241.80 ,05323.00 ,47 
   242.55 ,05452.00 ,47 
   243.30 ,05580.00 ,47 
   244.05 ,05747.00 ,47 
   244.69 ,05867.00 ,47 
   245.42 ,06079.00 ,47 
   246.17 ,06216.00 ,47 
   246.92 ,06467.00 ,47 
   247.67 ,06722.00 ,47 
   248.42 ,06895.00 ,47 
   249.17 ,07157.00 ,47 
   249.92 ,07434.00 ,47 
   250.67 ,07523.00 ,47 
   251.42 ,07528.00 ,47 
   252.17 ,07689.00 ,47 
   252.92 ,07934.00 ,47 
   253.67 ,08162.00 ,47 
   254.44 ,07318.00 ,47 
   255.19 ,07283.00 ,47 
   255.94 ,07224.00 ,47 
   256.70 ,07249.00 ,47 
   257.45 ,07210.00 ,47 
   258.22 ,07195.00 ,47 
   258.97 ,07181.00 ,47 
   259.72 ,07152.00 ,47 
   261.23 ,11047.00 ,47 
   261.98 ,11036.00 ,47 
   262.62 ,00000.00 ,0 
   262.75 ,11070.00 ,47 
   263.50 ,11058.00 ,47 
   264.27 ,11070.00 ,47 
   265.02 ,11139.00 ,47 
   265.78 ,11104.00 ,47 
   266.53 ,11314.00 ,47 
   267.28 ,11243.00 ,47 
   268.03 ,11314.00 ,47 
   268.80 ,11314.00 ,47 
   269.55 ,11267.00 ,47 
   270.31 ,11291.00 ,47 
   271.06 ,11422.00 ,47 
   271.81 ,11508.00 ,47 
   272.58 ,11410.00 ,47 
   273.33 ,11422.00 ,47 
   274.08 ,11620.00 ,47 
   274.84 ,11747.00 ,47 
   276.36 ,11721.00 ,47 
   277.47 ,00000.00 ,0 
   277.86 ,11747.00 ,47 
   278.61 ,11696.00 ,47 
   278.95 ,00000.00 ,0 
   279.38 ,11772.00 ,47 
   280.12 ,11708.00 ,47 
   280.88 ,11759.00 ,47 
   281.62 ,11721.00 ,47 
   282.39 ,11995.00 ,47 
   283.14 ,12103.00 ,47 
   283.89 ,12453.00 ,47 
   284.64 ,08295.00 ,47 
   285.41 ,08071.00 ,47 
   286.17 ,08107.00 ,47 
   286.91 ,08150.00 ,47 
   287.66 ,08138.00 ,47 
   288.42 ,08295.00 ,47 
   289.92 ,13265.00 ,47 
   290.83 ,00000.00 ,0 
   292.31 ,00000.00 ,0 
   293.06 ,00000.00 ,0 
   293.80 ,00000.00 ,0 
   294.55 ,00000.00 ,0 
   295.28 ,00000.00 ,0 
   296.03 ,00000.00 ,0 
   296.08 ,05428.00 ,47 
   296.77 ,00000.00 ,0 
   297.59 ,04967.00 ,47 
   298.25 ,00000.00 ,0 
   298.34 ,04849.00 ,47 
   299.09 ,04753.00 ,47 
   299.84 ,04625.00 ,47 
   300.61 ,04512.00 ,47 
   301.36 ,04411.00 ,47 
   302.12 ,04338.00 ,47 
   302.88 ,04247.00 ,47 
   303.64 ,04137.00 ,47 
   304.41 ,04073.00 ,47 
   305.16 ,04005.00 ,47 
   305.92 ,03936.00 ,47 
   306.81 ,03705.00 ,47 
   307.56 ,03538.00 ,47 
   308.33 ,03490.00 ,47 
   309.09 ,03414.00 ,47 
   309.84 ,03366.00 ,47 
   310.61 ,03347.00 ,47 
   314.88 ,00394.00 ,47 
   315.50 ,00385.00 ,47 
   316.27 ,00378.00 ,47 
   317.28 ,00375.00 ,47 
   318.16 ,00372.00 ,47 
   318.55 ,00371.00 ,47 
   319.19 ,00371.00 ,47 
   320.44 ,00370.00 ,47 
   320.95 ,00371.00 ,47 
   321.72 ,00371.00 ,47 
   322.47 ,00372.00 ,47 
   323.11 ,00373.00 ,47 
   324.00 ,00375.00 ,47 
   324.75 ,00377.00 ,47 
   325.77 ,00379.00 ,47 
   326.41 ,00382.00 ,47 
   327.03 ,00386.00 ,47 
   327.55 ,00390.00 ,47 
   328.44 ,00395.00 ,47 
   328.94 ,00401.00 ,47 
   329.95 ,00411.00 ,47 
   330.20 ,00427.00 ,47 
   331.22 ,00427.00 ,47 
   331.72 ,00429.00 ,47 
   332.61 ,00427.00 ,47 
   333.50 ,00425.00 ,47 
   334.25 ,00424.00 ,47 
   335.14 ,00423.00 ,47 
   335.77 ,00424.00 ,47 
   336.28 ,00426.00 ,47 
   337.30 ,00427.00 ,47 
   337.80 ,00430.00 ,47 
   338.44 ,00432.00 ,47 
   339.56 ,00433.00 ,47 
   340.08 ,00433.00 ,47 
   341.09 ,00435.00 ,47 
   341.59 ,00435.00 ,47 
   342.23 ,00436.00 ,47 
   343.12 ,00440.00 ,47 
   343.75 ,00441.00 ,47 
   344.64 ,00445.00 ,47 
   345.27 ,00448.00 ,47 
   346.03 ,00454.00 ,47 
   346.78 ,00461.00 ,47 
   347.55 ,00468.00 ,47 
   348.06 ,00475.00 ,47 
   348.81 ,00483.00 ,47 
   349.45 ,00497.00 ,47 
   350.08 ,00515.00 ,47 
   350.97 ,00531.00 ,47 
   351.48 ,00558.00 ,47 
  351.70 ,00000.00 ,0 
   352.11 ,00577.00 ,47 
   352.44 ,00000.00 ,0 
   352.75 ,00601.00 ,47 
   353.19 ,00000.00 ,0 
   353.92 ,00000.00 ,0 
   354.70 ,02373.00 ,47 
   355.44 ,02371.00 ,47 
   356.16 ,02369.00 ,47 
   356.89 ,02369.00 ,47 
   357.61 ,02368.00 ,47 
   358.33 ,02374.00 ,47 
   359.19 ,02379.00 ,47 
   359.78 ,02366.00 ,47 
   0.12 ,02355.00 ,47 
   0.89 ,02377.00 ,47 
   1.66 ,02368.00 ,47 
   2.41 ,02370.00 ,47 
   3.17 ,02369.00 ,47 
   3.94 ,02374.00 ,47 
   4.69 ,02371.00 ,47 
   5.45 ,02372.00 ,47 
   6.22 ,02375.00 ,47 
   6.97 ,02378.00 ,47 
   7.73 ,02386.00 ,47 
   8.50 ,02393.00 ,47 
   9.25 ,02412.00 ,47 
   10.02 ,02415.00 ,47 
   10.78 ,02417.00 ,47 
   11.53 ,02424.00 ,47 
   12.30 ,02429.00 ,47 
   13.06 ,02445.00 ,47 
   13.83 ,02447.00 ,47 
   14.58 ,02451.00 ,47 
   15.34 ,02457.00 ,47 
   16.11 ,02466.00 ,47 
   16.88 ,02482.00 ,47 
   17.64 ,02492.00 ,47 
   18.41 ,02497.00 ,47 
   19.17 ,02503.00 ,47 
   19.94 ,02526.00 ,47 
   20.70 ,02533.00 ,47 
   21.47 ,02548.00 ,47 
   22.22 ,02563.00 ,47 
   22.98 ,02582.00 ,47 
   23.75 ,02594.00 ,47 
   24.52 ,02608.00 ,47 
   25.28 ,02619.00 ,47 
   26.05 ,02643.00 ,47 
   26.81 ,02668.00 ,47 
   27.58 ,02682.00 ,47 
   28.34 ,02698.00 ,47 
   29.11 ,02725.00 ,47 
   29.88 ,02751.00 ,47 
   30.62 ,02767.00 ,47 
   31.39 ,02783.00 ,47 
   32.03 ,02880.00 ,47 
   32.80 ,02855.00 ,47 
   33.69 ,02900.00 ,47 
   34.45 ,02900.00 ,47 
   35.09 ,02927.00 ,47 
   35.86 ,02962.00 ,47 
   36.62 ,02988.00 ,47 
   37.39 ,03030.00 ,47 
   38.16 ,03045.00 ,47 
   38.91 ,03103.00 ,47 
   39.67 ,03128.00 ,47 
   40.44 ,03154.00 ,47 
   41.19 ,03218.00 ,47 
   41.95 ,03241.00 ,47 
   42.72 ,03274.00 ,47 
   43.48 ,03340.00 ,47 
   44.23 ,03367.00 ,47 
   45.00 ,03396.00 ,47 
   45.77 ,03481.00 ,47 
   46.52 ,03512.00 ,47 
   47.28 ,03559.00 ,47 
   48.05 ,03544.00 ,47 
   48.81 ,03510.00 ,47 
   49.56 ,03463.00 ,47 
   50.33 ,03481.00 ,47 
   51.09 ,03516.00 ,47 
   51.84 ,03559.00 ,47 
   52.61 ,03594.00 ,47 
   53.38 ,03580.00 ,47 
   54.14 ,03551.00 ,47 
   54.89 ,03570.00 ,47 
   55.66 ,03531.00 ,47 
   56.42 ,03506.00 ,47 
   57.17 ,03487.00 ,47 
   57.94 ,03437.00 ,47 
   58.70 ,03400.00 ,47 
   59.47 ,03385.00 ,47 
   60.22 ,03372.00 ,47 
   60.98 ,03349.00 ,47 
   61.75 ,03289.00 ,47 
   62.52 ,03272.00 ,47 
   63.28 ,03259.00 ,47 
   64.05 ,03245.00 ,47 
   64.81 ,03234.00 ,47 
   65.58 ,03195.00 ,47 
   66.36 ,03186.00 ,47 
   67.12 ,03166.00 ,47 
   67.89 ,03144.00 ,47 
   68.66 ,03133.00 ,47 
   69.42 ,03128.00 ,47 
   70.20 ,03117.00 ,47 
   70.97 ,03092.00 ,47 
   71.73 ,03085.00 ,47 
   72.50 ,03076.00 ,47 
   73.28 ,03065.00 ,47 
   74.05 ,03065.00 ,47 
   74.81 ,03036.00 ,47 
   75.58 ,03028.00 ,47 
   76.34 ,03009.00 ,47 
   77.12 ,03004.00 ,47 
   77.89 ,02998.00 ,47 
   78.66 ,02995.00 ,47 
   79.42 ,02986.00 ,47 
   80.20 ,02982.00 ,47 
   80.97 ,02978.00 ,47 
   81.73 ,02969.00 ,47 
   82.50 ,02970.00 ,47 
   83.27 ,02969.00 ,47 
   84.05 ,02961.00 ,47 
   84.81 ,02964.00 ,47 
   85.58 ,02965.00 ,47 
   86.34 ,02958.00 ,47 
   87.12 ,02960.00 ,47 
   87.89 ,02963.00 ,47 
   88.66 ,02936.00 ,47 
   89.42 ,02955.00 ,47 
   91.47 ,08308.00 ,47 
   91.53 ,00000.00 ,0 
   92.23 ,08359.00 ,47 
   92.31 ,00000.00 ,0 
   93.00 ,08372.00 ,47 
   93.77 ,08392.00 ,47 
   94.92 ,02454.00 ,47 
   95.67 ,02448.00 ,47 
   96.44 ,02474.00 ,47 
   97.20 ,02518.00 ,47 
   97.97 ,02544.00 ,47 
   98.73 ,02579.00 ,47 
   99.50 ,02632.00 ,47 
   100.27 ,02674.00 ,47 
   101.03 ,02717.00 ,47 
   101.80 ,02745.00 ,47 
   102.44 ,02809.00 ,47 
   103.33 ,02844.00 ,47 
   104.09 ,02905.00 ,47 
   104.73 ,02951.00 ,47 
   105.50 ,03015.00 ,47 
   106.27 ,03061.00 ,47 
   107.03 ,03128.00 ,47 
   107.80 ,03130.00 ,47 
   108.56 ,03135.00 ,47 
   109.33 ,03178.00 ,47 
   110.09 ,03181.00 ,47 
   110.86 ,03199.00 ,47 
   111.64 ,03220.00 ,47 
   112.41 ,03248.00 ,47 
   113.17 ,03259.00 ,47 
   113.94 ,03273.00 ,47 
   114.72 ,03312.00 ,47 
   115.48 ,03324.00 ,47 
   116.25 ,03358.00 ,47 
   117.03 ,03375.00 ,47 
   117.80 ,03389.00 ,47 
   118.56 ,03437.00 ,47 
   119.34 ,03453.00 ,47 
   120.11 ,03474.00 ,47 
   120.88 ,03516.00 ,47 
   121.66 ,03539.00 ,47 
   122.42 ,03559.00 ,47 
   123.19 ,03579.00 ,47 
   123.97 ,03628.00 ,47 
   124.73 ,03671.00 ,47 
   125.50 ,03628.00 ,47 
   126.27 ,03570.00 ,47 
   127.05 ,03514.00 ,47 
   127.81 ,03526.00 ,47 
   128.58 ,03457.00 ,47 
   129.38 ,03450.00 ,47 
   130.12 ,03425.00 ,47 
   130.89 ,03381.00 ,47 
   131.67 ,03346.00 ,47 
   132.44 ,03282.00 ,47 
   133.20 ,03252.00 ,47 
   133.98 ,03257.00 ,47 
   134.75 ,03290.00 ,47 
   135.52 ,03351.00 ,47 
   136.30 ,03296.00 ,47 
   137.06 ,03278.00 ,47 
   137.84 ,03232.00 ,47 
   138.61 ,03194.00 ,47 
   139.39 ,03156.00 ,47 
   140.17 ,03121.00 ,47 
   140.94 ,03069.00 ,47 
   141.72 ,03044.00 ,47 
   142.50 ,03031.00 ,47 
   143.27 ,02983.00 ,47 
   144.05 ,02950.00 ,47 
   144.81 ,02924.00 ,47 
   145.72 ,02917.00 ,47 
   146.38 ,02919.00 ,47 
   147.27 ,02853.00 ,47 
   148.05 ,02836.00 ,47 
   148.83 ,02816.00 ,47 
   149.59 ,02811.00 ,47 
   150.38 ,02777.00 ,47 
   151.14 ,02758.00 ,47 
   151.92 ,02732.00 ,47 
   152.70 ,02724.00 ,47 
   153.47 ,02707.00 ,47 
   154.25 ,02681.00 ,47 
   155.03 ,02680.00 ,47 
   155.80 ,02669.00 ,47 
   156.58 ,02642.00 ,47 
   157.34 ,02638.00 ,47 
   158.12 ,02625.00 ,47 
   158.91 ,02613.00 ,47 
   159.67 ,02598.00 ,47 
   160.45 ,02600.00 ,47 
   161.23 ,02573.00 ,47 
   162.00 ,02563.00 ,47 
   162.78 ,02559.00 ,47 
   163.56 ,02549.00 ,47 
   164.33 ,02466.00 ,47 
   165.11 ,02400.00 ,47 
   165.89 ,02383.00 ,47 
   166.66 ,02369.00 ,47 
   167.44 ,02362.00 ,47 
   168.22 ,02363.00 ,47 
   168.98 ,02344.00 ,47 
   169.89 ,02326.00 ,47 
   170.55 ,02316.00 ,47 
   171.31 ,02305.00 ,47 
   173.00 ,02288.00 ,47 
   173.59 ,00000.00 ,0 
   173.78 ,02292.00 ,47 
   174.55 ,02301.00 ,47 
   175.20 ,02462.00 ,47 
   176.11 ,02335.00 ,47 
   176.75 ,02323.00 ,47 
   177.53 ,02322.00 ,47 
   178.31 ,02334.00 ,47 
   179.20 ,02339.00 ,47 
   179.86 ,02347.00 ,47 
   180.64 ,02423.00 ,47 
   181.41 ,02494.00 ,47 
   182.19 ,02460.00 ,47 
   182.97 ,02456.00 ,47 
   183.73 ,02461.00 ,47 
   184.52 ,02453.00 ,47 
   185.30 ,02446.00 ,47 
   186.08 ,02453.00 ,47 
   186.84 ,02467.00 ,47 
   187.62 ,02473.00 ,47 
   188.41 ,02472.00 ,47 
   189.19 ,02460.00 ,47 
   189.95 ,02483.00 ,47 
   190.73 ,02484.00 ,47 
   191.52 ,02494.00 ,47 
   192.30 ,02493.00 ,47 
   193.08 ,02498.00 ,47 
   193.84 ,02522.00 ,47 
   194.62 ,02521.00 ,47 
   195.41 ,02537.00 ,47 
   196.19 ,02534.00 ,47 
   196.95 ,02552.00 ,47 
   197.73 ,02549.00 ,47 
   198.52 ,02554.00 ,47 
   199.30 ,02591.00 ,47 
   200.08 ,02597.00 ,47 
   200.84 ,02608.00 ,47 
   201.62 ,02618.00 ,47 
   202.41 ,02625.00 ,47 
   203.20 ,02646.00 ,47 
   203.95 ,02671.00 ,47 
   204.73 ,02677.00 ,47 
   205.52 ,02701.00 ,47 
   206.30 ,02706.00 ,47 
   207.08 ,02732.00 ,47 
   207.84 ,02736.00 ,47 
   208.62 ,02773.00 ,47 
   209.41 ,02780.00 ,47 
   210.19 ,02816.00 ,47 
   210.97 ,02850.00 ,47 
   211.73 ,02864.00 ,47 
   212.39 ,02904.00 ,47 
   213.17 ,02919.00 ,47 
   213.95 ,02950.00 ,47 
   214.73 ,02972.00 ,47 
   215.52 ,02927.00 ,47 
   216.28 ,02871.00 ,47 
   217.19 ,02843.00 ,47 
   217.97 ,02876.00 ,47 
   218.62 ,02912.00 ,47 
   219.41 ,02955.00 ,47 
   220.19 ,02969.00 ,47 
   220.95 ,03019.00 ,47 
   221.73 ,03038.00 ,47 
   222.52 ,03103.00 ,47 
   223.30 ,03125.00 ,47 
   224.08 ,03171.00 ,47 
   224.86 ,03115.00 ,47 
   225.64 ,03114.00 ,47 
   226.41 ,03149.00 ,47 
   227.19 ,03218.00 ,47 
   227.97 ,03264.00 ,47 
   228.75 ,03308.00 ,47 
   229.53 ,03370.00 ,47 
   230.31 ,03431.00 ,47 
   231.08 ,03544.00 ,47 
   231.86 ,03691.00 ,47 
   232.52 ,03772.00 ,47 
   233.30 ,03827.00 ,47 
   234.08 ,04260.00 ,47 
   234.86 ,04337.00 ,47 
   235.64 ,04436.00 ,47 
   236.42 ,04510.00 ,47 
   237.20 ,04602.00 ,47 
   237.98 ,04696.00 ,47 
   238.77 ,04812.00 ,47 
   239.55 ,04938.00 ,47 
   240.33 ,05062.00 ,47 
   241.11 ,05184.00 ,47 
   241.89 ,05352.00 ,47 
   242.67 ,05475.00 ,47 
   243.45 ,05636.00 ,47 
   244.11 ,05800.00 ,47 
   245.02 ,05954.00 ,47 
   245.67 ,06117.00 ,47 
   246.45 ,06368.00 ,47 
   247.23 ,06598.00 ,47 
   248.02 ,06834.00 ,47 
   248.80 ,06976.00 ,47 
   249.58 ,07333.00 ,47 
   250.36 ,07549.00 ,47 
   251.14 ,07576.00 ,47 
   251.92 ,07586.00 ,47 
   252.70 ,07957.00 ,47 
   253.48 ,08058.00 ,47 
   254.27 ,07348.00 ,47 
   255.05 ,07333.00 ,47 
   255.83 ,07253.00 ,47 
   256.61 ,07273.00 ,47 
   257.39 ,07176.00 ,47 
   258.17 ,07162.00 ,47 
   258.95 ,07195.00 ,47 
   259.73 ,07166.00 ,47 
